budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,cast,director_name
55000000,"['Adventure', 'Animation', 'Drama', 'Family']",10530,13.280069,1995-06-14,346079773.0,Pocahontas,6.7,1509.0,1995.0,6.292359509090909,"['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Russell Means', 'Christian Bale', 'Judy Kuhn', 'Linda Hunt', 'Danny Mann', 'Billy Connolly', 'Joe Baker', 'Frank Welker', 'Michelle St. John', 'James Apaumut Fall', 'Gordon Tootoosis', 'Jim Cummings']",Mike Gabriel
0,"['Drama', 'Romance']",8391,3.302524,1995-05-05,0.0,When Night Is Falling,5.9,10.0,1995.0,0.0,"['Pascale Bussières', 'Rachael Crawford', 'Henry Czerny', 'Don McKellar']",Patricia Rozema
6000000,"['Drama', 'Crime', 'Thriller']",629,16.302466,1995-07-19,23341568.0,The Usual Suspects,8.1,3334.0,1995.0,3.890261333333333,"['Stephen Baldwin', 'Gabriel Byrne', 'Chazz Palminteri', 'Kevin Pollak', 'Pete Postlethwaite', 'Kevin Spacey', 'Suzy Amis', 'Giancarlo Esposito', 'Benicio del Toro', 'Dan Hedaya', 'Paul Bartel', 'Carl Bressler', 'Christine Estabrook', 'Clark Gregg', 'Morgan Hunter', 'Louis Lombardi', 'Frank Medrano', 'Ron Gilbert']",Bryan Singer
0,"['Action', 'Thriller', 'Drama']",117164,0.595949,1994-11-22,0.0,Guardian Angel,6.3,3.0,1994.0,0.0,"['Cynthia Rothrock', 'Marshall R. Teague', 'Daniel McVicar', 'Lydie Denier', ""John O'Leary"", 'Art Camacho', 'Robert Miano']",Richard W. Munchkin
15000000,"['Comedy', 'Romance']",11448,15.899134,1995-09-13,6700000.0,Mighty Aphrodite,6.7,145.0,1995.0,0.4466666666666666,"['Woody Allen', 'Mira Sorvino', 'Helena Bonham Carter', 'F. Murray Abraham', 'Donald Symington', 'Claire Bloom', 'Olympia Dukakis', 'Michael Rapaport', 'David Ogden Stiers', 'Jack Warden', 'Peter Weller', 'Danielle Ferland']",Woody Allen
0,"['Drama', 'Foreign']",49133,1.361286,1994-01-01,0.0,Lamerica,7.7,11.0,1994.0,0.0,"['Enrico Lo Verso', 'Michele Placido', 'Piro Milkani', 'Carmelo Di Mazzarelli', 'Marjeta Ljarja']",Gianni Amelio
0,"['Action', 'Adventure', 'Comedy', 'Family']",26441,5.982764,1995-09-29,0.0,The Big Green,5.2,41.0,1995.0,0.0,"['Steve Guttenberg', ""Olivia d'Abo"", 'Jay O. Sanders', 'John Terry', 'Bug Hall', 'Jessica Robertson', 'Patrick Renna', 'Billy L. Sullivan', 'Chauncey Leopardi', 'Jordan Brower', 'Hayley Kolb', 'Haley Miller', 'Ashley Welch']",Holly Goldberg Sloan
0,['Drama'],97406,4.093443,1995-05-19,0.0,Georgia,6.1,15.0,1995.0,0.0,"['Jennifer Jason Leigh', 'Mare Winningham', 'Ted Levine', 'Max Perlich', 'John Doe', 'John C. Reilly', 'Jimmy Witherspoon', 'Jason Carter']",Ulu Grosbard
0,[],124057,0.307075,1997-07-08,0.0,Kids of the Round Table,3.0,1.0,1997.0,0.0,"['Johnny Morina', 'Malcolm McDowell', 'Maggie Castle', 'James Rae', 'Michael Ironside']",Robert Tinnell
0,"['Comedy', 'Drama', 'Romance']",9089,8.416802,1995-11-02,17519169.0,Home for the Holidays,6.3,39.0,1995.0,0.0,"['Holly Hunter', 'Robert Downey Jr.', 'Anne Bancroft', 'Charles Durning', 'Claire Danes', 'Dylan McDermott', 'Geraldine Chaplin', 'Steve Guttenberg', 'David Strathairn', 'Cynthia Stevenson']",Jodie Foster
0,"['Comedy', 'Drama', 'Romance']",11010,10.168437,1994-09-22,0.0,The Postman,7.6,181.0,1994.0,0.0,"['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa', 'Linda Moretti', 'Mariano Rigillo', 'Anna Bonaiuto', 'Simona Caparrini', 'Carlo Di Maio', 'Nando Neri', 'Vincenzo Di Sauro', 'Orazio Stracuzzi', 'Sergio Solli', 'Alfredo Cozzolino']",Michael Radford
0,"['Thriller', 'Drama', 'Mystery']",99040,0.120789,1995-09-29,0.0,The Confessional,6.5,2.0,1995.0,0.0,"['Lothaire Bluteau', 'Patrick Goyette', 'Jean-Louis Millette', 'Kristin Scott Thomas', 'Ron Burrage']",Robert Lepage
45000000,"['Adventure', 'Family', 'Fantasy']",11359,10.673296,1995-07-14,0.0,The Indian in the Cupboard,5.9,136.0,1995.0,0.0,"['Hal Scardino', 'Litefoot', 'Lindsay Crouse', 'Richard Jenkins', 'Rishi Bhat', 'Steve Coogan', 'David Keith', 'Sakina Jaffrey', 'Vincent Kartheiser', 'Nestor Serrano']",Frank Oz
20000000,"['Drama', 'Thriller']",17182,4.733526,1996-01-12,0.0,Eye for an Eye,5.8,65.0,1996.0,0.0,"['Sally Field', 'Kiefer Sutherland', 'Ed Harris', ""Beverly D'Angelo"", 'Charlayne Woodard', 'Joe Mantegna', 'Olivia Burnette', 'Alexandra Kyle', 'Keith David', 'Philip Baker Hall', 'Natalija Nogulich', 'Armin Shimerman', 'Nicholas Cascone', 'Darrell Larson', 'Cynthia Rothrock', 'Wanda Acuna', 'Sierra Pecheur']",John Schlesinger
0,"['Music', 'Drama', 'Family']",2054,7.137117,1995-12-29,106269971.0,Mr. Holland's Opus,6.9,115.0,1995.0,0.0,"['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis', 'William H. Macy', 'Alicia Witt', 'Nicholas John Renner', 'Joseph Anderson', 'Anthony Natale', 'Jean Louisa Kelly', 'Terrence Howard', 'Damon Whitaker', 'Alexandra Boyd', 'Joanna Gleason', 'Beth Maitland', 'Joshua Minnick']",Stephen Herek
0,['Comedy'],10607,11.700115,1996-01-12,0.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.2,192.0,1996.0,0.0,"['Shawn Wayans', 'Marlon Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Vivica A. Fox', ""Rappin' Granny"", 'Suli McCullough', 'Bernie Mac', 'Faizon Love', 'Keenen Ivory Wayans', 'Kim Wayans', 'Helen Martin', 'Virginia Watson', 'Darrel Heath']",Paris Barclay
0,"['Comedy', 'Romance']",19760,2.174487,1996-01-12,0.0,Two If by Sea,4.5,14.0,1996.0,0.0,"['Sandra Bullock', 'Denis Leary', 'Yaphet Kotto', 'Stephen Dillane', 'Tracey Cherelle Jones', 'Julia Montgomery Brown', 'Claire Rankin', 'Jane Moffat', 'Mike Starr', 'Jonathan Tucker', 'Wayne Robson', 'Michael Badalucco']",Bill Bennett
15000000,['Comedy'],9536,6.387469,1996-01-12,0.0,Bio-Dome,4.4,110.0,1996.0,0.0,"['Pauly Shore', 'Stephen Baldwin', 'Joey Lauren Adams', 'Teresa Hill', 'William Atherton', 'Dara Tomanovich', 'Kevin West', 'Denise Dowse', 'Kylie Minogue', 'Kyle Gass', 'Jack Black', 'Rose McGowan']",Jason Bloom
0,"['Action', 'Science Fiction']",11525,2.49535,1996-01-12,2409225.0,Lawnmower Man 2: Beyond Cyberspace,2.8,32.0,1996.0,0.0,"['Patrick Bergin', 'Matt Frewer', ""Austin O'Brien"", 'Ely Pouget', 'Camille Cooper', 'Patrick LaBrecque', 'Crystal Celeste Grant', 'Sean P. Young', 'Mathew Valencia', 'Kevin Conway', ""Trever O'Brien"", 'Richard Fancy', 'Castulo Guerra', 'Molly Shannon', 'Ellis E. Williams']",Farhad Mann
0,"['Drama', 'Family']",40628,4.046208,1995-10-22,0.0,Two Bits,5.4,11.0,1995.0,0.0,"['Jerry Barone', 'Al Pacino', 'Mary Elizabeth Mastrantonio', 'Joe Grifasi', 'Geoff Pierson']",James Foley
0,"['Comedy', 'Romance']",4482,2.518051,1995-02-08,0.0,French Twist,6.0,43.0,1995.0,0.0,"['Victoria Abril', 'Josiane Balasko', 'Alain Chabat', 'Ticky Holgado', 'Catherine Hiegel', 'Katrine Boorman', 'Telsche Boorman', 'Véronique Barrault']",Josiane Balasko
3500000,['Comedy'],10634,14.56965,1995-04-26,28215918.0,Friday,7.0,513.0,1995.0,8.061690857142857,"['Ice Cube', 'Chris Tucker', 'Nia Long', 'Tom Lister Jr.', 'John Witherspoon', 'Anna Maria Horsford', 'Regina King', 'Paula Jai Parker', 'Faizon Love', 'DJ Pooh', 'Tony Cox', 'Anthony Johnson', 'Bernie Mac', 'Meagan Good', 'Terri J. Vaughn', 'F. Gary Gray', 'Reynaldo Rey', 'Michael Clarke Duncan']",F. Gary Gray
19000000,"['Horror', 'Action', 'Thriller', 'Crime']",755,15.339153,1996-01-19,25836616.0,From Dusk Till Dawn,6.9,1644.0,1996.0,1.359821894736842,"['George Clooney', 'Quentin Tarantino', 'Harvey Keitel', 'Juliette Lewis', 'Ernest Liu', 'Salma Hayek', 'Cheech Marin', 'Danny Trejo', 'Tom Savini', 'Fred Williamson', 'Michael Parks', 'Brenda Hillhouse', 'John Saxon', 'Marc Lawrence', 'Kelly Preston', 'John Hawkes', 'Tito Larriva', 'Peter Atanasoff', 'Johnny Vatos Hernandez', 'Aimee Graham', 'Heidi McNeal', 'Ernest M. Garcia', 'Gregory Nicotero', 'Cristos', 'Mike Moroff', 'Tia Texada', 'Janine Jordae', 'Ungela Brockman', 'Michelle Berube', 'Michael McKay', 'Jake McKinnon', 'Walter Phelan', 'Wayne Toth']",Robert Rodriguez
50000000,"['Action', 'Thriller', 'Romance']",11859,5.912223,1995-11-03,11534477.0,Fair Game,4.1,54.0,1995.0,0.23068954,"['William Baldwin', 'Cindy Crawford', 'Steven Berkoff', 'Christopher McDonald', 'Miguel Sandoval', 'Johann Carlo', 'Salma Hayek', 'John Bedford Lloyd', 'Jenette Goldstein', 'Paul Dillon', 'Olek Krupa', 'Gustav Vintas', 'Marc Macaulay', 'Ruben Rabasa', 'Sonny Carl Davis', 'Dan Hedaya', 'Antoni Corone', 'Dan Hedaya']",Andrew Sipes
0,"['Comedy', 'Drama', 'Romance']",28387,3.367276,1995-10-06,718490.0,Kicking and Screaming,7.0,36.0,1995.0,0.0,"['Josh Hamilton', ""Olivia d'Abo"", 'Carlos Jacott', 'Eric Stoltz', 'Chris Eigeman', 'Jason Wiles', 'Parker Posey', 'Samuel Gould', 'Catherine Kellner', 'Jonathan Baumbach', 'Peter Czernin', 'Eliza Roberts', 'Christopher Reed', 'Noah Baumbach', 'Dean Cameron', 'Elliott Gould', 'David DeLuise', 'Cara Buono', 'Perrey Reeves', 'Lauren Katz', 'John Lehr']",Noah Baumbach
0,"['Drama', 'History']",48750,1.479446,1995-03-22,0.0,Les Miserables,6.6,8.0,1995.0,0.0,"['Jean-Paul Belmondo', 'Michel Boujenah', 'Alessandra Martines', 'Salomé Lelouch', 'Annie Girardot', 'Philippe Léotard', 'Philippe Khorsand', 'Ticky Holgado', 'Rufus', 'Nicole Croisille', 'William Leymergie', 'Jean Marais', 'Micheline Presle', 'Darry Cowl', 'Clémentine Célarié', 'Daniel Toscan du Plantier']",Claude Lelouch
0,"['Drama', 'Romance']",20927,10.412194,1996-01-26,19030691.0,Bed of Roses,5.1,27.0,1996.0,0.0,"['Christian Slater', 'Mary Stuart Masterson', 'Pamela Adlon', 'Josh Brolin', 'Brian Tarantina', 'Debra Monk', 'Mary Alice', 'Kenneth Cranham', 'Ally Walker', 'Anne Pitoniak', 'Michael Haley', 'Cass Morgan', 'Gina Torres', 'Nick Tate', 'Víctor Sierra', 'Michael Mantell', 'Zachary Chaltiel', 'Claire Jacobs', 'Paul Cassell', 'Yvonne Zima', 'Desiree Casado', 'Aldis Hodge', 'Jessica Brooks Grant', 'Jonathan Nocera', 'Leah Pepper', 'Donna Jean Fogel', 'S.A. Griffin', 'Edith Blume', 'Liz Sinclair', 'Al Cerullo', 'John D. Bair', 'Jamie Harrold', 'Adrian Lee', 'Andrea Leigh', 'Benjamin Rutkowski']",Michael Goldenberg
15000000,"['Comedy', 'Family']",36929,2.936443,1996-01-26,2042530.0,Big Bully,3.9,16.0,1996.0,0.1361686666666666,"['Rick Moranis', 'Tom Arnold', 'Julianne Phillips', 'Carol Kane', 'Jeffrey Tambor', 'Curtis Armstrong', 'Don Knotts']",Steve Miner
20000000,"['Horror', 'Science Fiction']",9102,12.758848,1995-09-08,5781885.0,Screamers,6.1,154.0,1995.0,0.28909425,"['Peter Weller', 'Roy Dupuis', 'Jennifer Rubin', 'Andrew Lauer', 'Liliana Komorowska', 'Michael Caloz', 'Jason Cavalier', 'Ron White', 'Charles Edwin Powell']",Christian Duguay
0,['Documentary'],124626,0.133893,1995-02-18,0.0,Nico Icon,7.3,3.0,1995.0,0.0,"['Nico', 'Tina Aumont', 'Jackson Browne', 'John Cale', 'Paul Morrissey', 'Viva', 'Ari Boulogne']",Susanne Ofteringer
0,"['Drama', 'Thriller']",27526,5.756462,1995-11-15,0.0,The Crossing Guard,6.1,74.0,1995.0,0.0,"['Jack Nicholson', 'David Morse', 'Anjelica Huston', 'Robin Wright', 'Piper Laurie', 'Richard Bradford', 'Priscilla Barnes', 'David Baerwald', 'Robbie Robertson', 'John Savage', 'Kari Wuhrer', 'Jennifer Leigh Warren', 'Kellita Smith', 'Bobby Cooper', 'Jeff Morris', 'Buddy Anderson', 'Edward L. Katz', 'Joe Viterelli', 'Eileen Ryan', 'Ryo Ishibashi', 'Dennis Fanning', 'Lisa Crawford', 'Jay Koiwai', 'Elizabeth Gilliam', 'Michael Ryan', 'Matthew Ryan', 'Leo Penn', 'Penelope Allen', 'Richard C. Sarafian']",Sean Penn
44000000,"['Drama', 'Thriller']",9623,6.010579,1996-02-02,0.0,The Juror,5.5,91.0,1996.0,0.0,"['Demi Moore', 'Alec Baldwin', 'Joseph Gordon-Levitt', 'Anne Heche', 'James Gandolfini', 'Lindsay Crouse', 'Tony Lo Bianco', 'Michael Constantine', 'Matt Craven', 'Todd Susman', 'Michael Rispoli', 'Julie Halston', 'Frank Adonis', 'Matthew Cowles', 'Polly Adams']",Brian Gibson
0,"['Family', 'Drama']",46785,1.196256,1995-01-01,0.0,The White Balloon,7.5,20.0,1995.0,0.0,"['Aida Mohammadkhani', 'Mohsen Kafili', 'Fereshteh Sadre Orafaiy', 'Anna Borkowska', 'Mohammad Shahani']",Jafar Panahi
8000000,"['Drama', 'Crime']",400,4.486179,1995-12-01,529766.0,Things to Do in Denver When You're Dead,6.7,87.0,1995.0,0.06622075,"['Andy García', 'Christopher Lloyd', 'William Forsythe', 'Bill Nunn', 'Treat Williams', 'Jack Warden', 'Steve Buscemi', 'Fairuza Balk', 'Gabrielle Anwar', 'Christopher Walken', 'Michael Nicolosi', 'Sarah Trigger', 'David Stratton', 'Jenny McCarthy']",Gary Fleder
900000,"['Drama', 'Comedy']",880,2.030174,1995-09-12,0.0,Antonia's Line,7.2,26.0,1995.0,0.0,"['Willeke van Ammelrooy', 'Els Dottermans', 'Dora van der Groen', 'Veerle van Overloop', 'Esther Vriesendorp', 'Arne Bang-Hansen', 'Thyrza Ravesteijn', 'Mil Seghers', 'Jan Decleir', 'Elsie de Brauw', 'Reinout Bussemaker', 'Marina de Graaf', 'Wimie Wilhelm', 'Fran Waller Zeper']",Marleen Gorris
0,"['Romance', 'Drama']",146599,0.252287,1996-01-26,0.0,Once Upon a Time... When We Were Colored,4.5,2.0,1996.0,0.0,"['Al Freeman, Jr.', 'Phylicia Rashād', 'Paula Kelly', 'Salli Richardson-Whitfield', 'Anna Maria Horsford', 'Bernie Casey', 'Isaac Hayes', 'Ray J', 'Polly Bergen', 'Taj Mahal', 'Leon Robinson']",Tim Reid
0,[],188588,0.531159,1995-11-22,0.0,Last Summer in the Hamptons,0.0,0.0,1995.0,0.0,"['Victoria Foyt', 'Viveca Lindfors', 'Jon Robin Baitz', 'Savannah Smith Boucher', 'Roscoe Lee Browne', 'Andre Gregory', 'Nick Gregory', 'Melissa Leo', 'Roddy McDowall', 'Martha Plimpton', 'Ron Rifkin', 'Diane Salinger', 'Brooke Smith', 'Kristoffer Tabori', 'Holland Taylor', 'Henry Jaglom']",Henry Jaglom
0,"['Drama', 'Romance']",8447,2.15166,1995-09-10,0.0,Angels and Insects,6.3,17.0,1995.0,0.0,"['Mark Rylance', 'Kristin Scott Thomas', 'Patsy Kensit', 'Jeremy Kemp', 'Douglas Henshall', 'Annette Badland', 'Chris Larkin', 'Anna Massey']",Philip Haas
38000000,"['Action', 'Drama']",10534,9.568604,1996-02-02,10300000.0,White Squall,6.3,86.0,1996.0,0.2710526315789474,"['Jeff Bridges', 'Caroline Goodall', 'John Savage', 'Scott Wolf', 'Jeremy Sisto', 'Ryan Phillippe', 'David Lascher', 'David Lascher', 'Eric Michael Cole', 'Jason Marsden', 'David Selby', 'Julio Oscar Mechoso', 'Zeljko Ivanek', 'Balthazar Getty', 'Ethan Embry']",Ridley Scott
16000000,"['Adventure', 'Comedy', 'Family']",17414,4.814825,1996-01-12,0.0,Dunston Checks In,5.1,59.0,1996.0,0.0,"['Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett', 'Graham Sack', 'Paul Reubens', 'Glenn Shadix', 'Nathan Davis', 'Jennifer Bassey', 'Judith Scott', 'Bruce Beatty', 'Danny Comden', 'Steven Gilborn', 'Lois De Banzie', 'Natalie Core', 'Paula Malcomson']",Ken Kwapis
0,['Comedy'],13997,8.963037,1996-02-01,32.0,Black Sheep,6.0,124.0,1996.0,0.0,"['Chris Farley', 'David Spade', 'Grant Heslov', 'Tim Matheson', 'Gary Busey', 'Bruce McGill', 'Christine Ebersole', 'Timothy Carhart', 'Michael Patrick Carter', 'Boyd Banks', 'David St. James', ""Skip O'Brien"", 'Branden R. Morgan', 'Gypsy Spheeris', 'John Ashker', 'Jonathan Everett Lewis', 'James Noah']",Penelope Spheeris
8169363,"['Crime', 'Drama', 'Thriller']",2086,6.848591,1995-11-22,8175346.0,Nick of Time,6.1,190.0,1995.0,1.000732370443081,"['Johnny Depp', 'Courtney Chase', 'Charles S. Dutton', 'Christopher Walken', 'Roma Maffia', 'Peter Strauss', 'Gloria Reuben', 'Marsha Mason', 'Miguel Nájera', 'Bill Smitrovich', 'G.D. Spradlin', 'Charles Carroll']",John Badham
0,['Drama'],61548,0.411424,1995-09-14,0.0,The Journey of August King,6.7,3.0,1995.0,0.0,"['Jason Patric', 'Thandie Newton', 'Larry Drake', 'Sam Waterston', 'Eric Mabius', 'Sarah-Jane Wylde']",John Duigan
47000000,"['Drama', 'Horror', 'Thriller', 'Romance']",9095,12.866139,1996-02-23,12379402.0,Mary Reilly,5.7,77.0,1996.0,0.2633915319148936,"['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon', 'Glenn Close', 'Kathy Staff', 'Michael Sheen', 'Bronagh Gallagher', 'Linda Bassett', 'Ciarán Hinds', 'Henry Goodman']",Stephen Frears
14000000,"['Comedy', 'Horror', 'Romance']",12158,9.071127,1995-10-26,19800000.0,Vampire in Brooklyn,4.5,113.0,1995.0,1.4142857142857144,"['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison', 'John Witherspoon', 'Zakes Mokae', 'Joanna Cassidy', 'W. Earl Brown', 'Simbi Khali']",Wes Craven
0,"['Comedy', 'Drama', 'Romance']",9283,4.670562,1996-02-09,0.0,Beautiful Girls,6.6,103.0,1996.0,0.0,"['Matt Dillon', 'Noah Emmerich', 'Annabeth Gish', 'Lauren Holly', 'Timothy Hutton', 'Uma Thurman', 'Mira Sorvino', 'Michael Rapaport', ""Rosie O'Donnell"", 'Pruitt Taylor Vince', 'Max Perlich', 'Martha Plimpton', 'Natalie Portman', 'Anne Bobby', 'Richard Bright', 'Sam Robards', 'David Arquette', 'Adam LeFevre', 'John Carroll Lynch', 'Tom Gibis', 'Greg Dulli', 'John Scurti', 'Frank Anello', ""Camille D'Ambrose"", 'Sarah Katz', 'Martin Ruben', 'Allison Levine', 'Earl R. Burt', 'Trent Nicholas Thompson', 'Nicole Ranallo', 'Joyce Lacey', 'Anne W. Erickson', 'Oliver Osterberg', 'Sterling Robson', 'Herbie Ade', 'Tammara Melloy', 'Lori J. Ness', 'Rachel Oliva', 'Tomas Settell']",Ted Demme
50000000,"['Action', 'Adventure', 'Drama', 'Thriller']",9208,14.957626,1996-02-09,150270147.0,Broken Arrow,5.7,459.0,1996.0,3.00540294,"['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo', 'Bob Gunton', 'Frank Whaley', 'Howie Long', 'Vondie Curtis-Hall', 'Jack Thompson', 'Vyto Ruginis', 'Ousaun Elam', 'Shaun Toub', 'Casey Biggs', 'Jeffrey J. Stephen', 'Joey Box']",John Woo
0,['Comedy'],40154,0.513391,1995-12-01,0.0,A Midwinter's Tale,7.5,6.0,1995.0,0.0,"['Richard Briers', 'Joan Collins', 'Michael Maloney', 'Nicholas Farrell', 'Jennifer Saunders', 'Julia Sawalha', 'Celia Imrie', 'John Sessions', 'Adrian Scarborough', 'Hetta Charnley', 'Gerard Horan', 'Brian Pettifer', 'Patrick Doyle', 'Shaun Prendergast']",Kenneth Branagh
3000000,['Drama'],406,12.108196,1995-05-31,0.0,La Haine,7.9,695.0,1995.0,0.0,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili', 'Souleymane Dicko', 'Héloïse Rauth', 'Benoît Magimel', 'Edouard Montoute', 'Marc Duret', 'Joseph Momo', 'Vincent Lindon', 'Christophe Rossignon', 'Mathieu Kassovitz', 'Philippe Nahon', 'Zinedine Soualem', 'Rywka Wajsbrot', 'Olga Abrego', 'Laurent Labasse', 'Choukri Gabteni', 'Karin Viard']",Mathieu Kassovitz
0,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Thriller']",45549,2.657647,1994-12-06,0.0,Shopping,5.6,13.0,1994.0,0.0,"['Sadie Frost', 'Jude Law', 'Sean Pertwee', 'Fraser James', 'Sean Bean', 'Marianne Faithfull', 'Jonathan Pryce', 'Ralph Ineson', 'Eamonn Walker', 'Lee Whitlock', 'Jason Isaacs', 'Melanie Hill', 'Tilly Vosburgh', 'Brian Croucher', 'Chris Constantinou', 'Clint Dyer', 'Simon Bateso', 'Polly Moore', 'Vinny Mann', 'Julian Sandell', 'Daniel Newman']",Paul W.S. Anderson
0,['Documentary'],63076,0.638211,1995-12-27,0.0,Heidi Fleiss: Hollywood Madam,6.8,4.0,1995.0,0.0,"['Nick Broomfield', 'Heidi Fleiss', 'Madam Alex', 'Ivan Nagy', 'Corinne Bohrer', 'Ron Jeremy', 'Daryl Gates']",Nick Broomfield
0,"['Drama', 'Thriller']",11062,4.807223,1996-02-16,0.0,City Hall,6.0,67.0,1996.0,0.0,"['Al Pacino', 'John Cusack', 'Bridget Fonda', 'Danny Aiello', 'Martin Landau', 'David Paymer', 'Richard Schiff']",Harold Becker
7000000,"['Comedy', 'Crime', 'Drama']",13685,6.904831,1996-02-21,560069.0,Bottle Rocket,6.8,285.0,1996.0,0.0800098571428571,"['Luke Wilson', 'Owen Wilson', 'Lumi Cavazos', 'Andrew Wilson', 'Robert Musgrave', 'Haley Miller', 'James Caan', 'Ned Dowd', 'Shea Fowler', 'Brian Tenenbaum', 'Jenni Tooley', 'Temple Nash']",Wes Anderson
0,"['Comedy', 'Romance']",47475,3.329264,1996-02-16,0.0,Mr. Wrong,3.3,16.0,1996.0,0.0,"['Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell', 'Joan Plowright', 'Hope Davis', 'Ellen Cleghorne', 'Christine Cattell', 'Robert Goulet']",Nick Castle
18000000,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']",2045,2.464425,1996-02-23,0.0,Unforgettable,5.3,22.0,1996.0,0.0,"['Ray Liotta', 'Linda Fiorentino', 'Peter Coyote', 'Christopher McDonald', 'David Paymer', 'Duncan Fraser', 'Colleen Rennison', 'Caroline Elliott', 'Stellina Rusich']",John Dahl
12000000,['Comedy'],9614,9.592265,1996-02-16,41205099.0,Happy Gilmore,6.5,767.0,1996.0,3.43375825,"['Adam Sandler', 'Ben Stiller', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay', 'Carl Weathers', 'Richard Kiel', 'Bob Barker', 'Allen Covert', 'Joe Flaherty', 'Lee Trevino', 'Robert Smigel', 'Dennis Dugan', 'Kevin Nealon', 'Verne Lundquist', 'Jared Van Snellenberg', 'Ken Camroux']",Dennis Dugan
24000000,"['Drama', 'Romance']",688,5.951077,1995-05-28,182016617.0,The Bridges of Madison County,7.3,397.0,1995.0,7.584025708333333,"['Meryl Streep', 'Clint Eastwood', 'Annie Corley', 'Victor Slezak', 'Jim Haynie', 'Sarah Kathryn Schmitt', 'Christopher Kroon', 'Phyllis Lyons', 'Debra Monk', 'Richard Lage', 'Michelle Benes', 'Alison Wiegert']",Clint Eastwood
0,"['Drama', 'Comedy', 'Family']",11907,1.015068,1994-11-07,0.0,Nobody Loves Me,5.1,5.0,1994.0,0.0,"['Maria Schrader', 'Pierre Sanoussi-Bliss', 'Michael von Au', 'Elisabeth Trissenaar', 'Joachim Król', 'Ingo Naujoks']",Doris Dörrie
0,"['Action', 'Comedy', 'Music', 'Family', 'Adventure']",10874,6.902423,1996-02-16,34327391.0,Muppet Treasure Island,6.5,93.0,1996.0,0.0,"['Tim Curry', 'Kevin Bishop', 'Jennifer Saunders', 'Billy Connolly', 'Dave Goelz', 'Frank Oz', 'Steve Whitmire', 'David Nicholls', 'Frederick Warder', 'Harry Jones', 'Peter Geeves', 'Jessica Hamilton']",Brian Henson
0,['Documentary'],89333,0.976707,1995-12-08,0.0,Catwalk,7.0,2.0,1995.0,0.0,"['Christy Turlington', 'Azzedine Alaïa', 'Giorgio Armani', 'Nadja Auermann', 'Sandra Bernhard', 'Kate Betts', 'Brandi', 'Carla Bruni', 'Naomi Campbell', 'Nino Cerruti', 'Helena Christensen', 'Francesco Clemente', 'Grace Coddington', 'Cindy Crawford', 'Rufus Crawford', 'Jaye Davidson', 'Arthur Elgort', 'Linda Evangelista', 'Gianfranco Ferré', 'John Galliano', 'Valentino Garavani', 'Jean Paul Gaultier', 'Yasmeen Ghauri', 'Lady Amanda Harlech', 'Tricia Helfer', 'Karl Lagerfeld', 'Yasmin Le Bon', 'Kimora Lee', 'Polly Mellen', 'Isaac Mizrahi', 'Kate Moss', 'Oribe', 'Stephanie Roberts', 'RuPaul', 'Ève Salvail', 'Claudia Schiffer', 'Christian Slater', 'André Leon Talley', 'Niki Taylor', 'Stella Tennant', 'Liz Tilberis', 'Patricia Velásquez', 'Gianni Versace', 'Veronica Webb', 'Bruce Weber', 'Emma Wiklund', 'Anna Wintour', 'Sharon Stone']",Robert Leacock
